fact_table_natural_key (txn_id),accm_txn_complete_time
US-2015-124219,2022-05-12 02:14:33
US-2015-125374,2022-05-11 07:00:48
US-2015-126214,2022-05-14 06:36:45
US-2015-126235,2022-05-11 09:33:44
US-2015-126753,2022-05-11 03:12:38
US-2015-126977,2022-05-14 17:51:45
US-2015-127040,2022-05-14 09:41:10
US-2015-128090,2022-05-11 10:17:33
US-2015-128587,2022-05-14 06:37:08
US-2015-129007,2022-05-12 17:37:56
US-2015-129553,2022-05-12 13:36:12
US-2015-129637,2022-05-14 14:15:51
US-2015-130491,2022-05-12 06:32:20
US-2015-130512,2022-05-10 21:21:38
US-2015-130519,2022-05-12 20:02:07
US-2015-131359,2022-05-13 08:57:20
US-2015-131842,2022-05-14 21:06:30
US-2015-132836,2022-05-12 08:32:42
US-2015-134026,2022-05-11 17:54:05
US-2015-134271,2022-05-12 04:38:05
US-2015-134558,2022-05-12 20:39:30
US-2015-136259,2022-05-11 20:32:53
US-2015-136427,2022-05-13 19:44:17
US-2015-136476,2022-05-12 18:08:23
US-2015-136749,2022-05-14 04:29:40
US-2015-136987,2022-05-12 14:37:06
US-2015-137008,2022-05-14 22:38:14
US-2015-137533,2022-05-10 12:59:51
US-2015-137960,2022-05-14 10:52:41
US-2015-138093,2022-05-11 07:16:36
US-2015-138121,2022-05-11 21:52:59
US-2015-138303,2022-05-13 00:55:53
US-2015-138716,2022-05-13 01:16:42
US-2015-138919,2022-05-10 20:04:21
US-2015-139675,2022-05-15 06:53:01
US-2015-139759,2022-05-12 14:45:56
US-2015-140200,2022-05-14 17:52:29
US-2015-140851,2022-05-13 18:45:13
US-2015-141453,2022-05-12 02:32:52
US-2015-141684,2022-05-11 13:24:47
US-2015-142020,2022-05-12 16:14:35
US-2015-142811,2022-05-10 21:01:54
US-2015-144771,2022-05-13 10:14:26
US-2015-145121,2022-05-13 19:47:56
US-2015-145422,2022-05-11 03:38:12
US-2015-145436,2022-05-13 04:25:27
US-2015-146745,2022-05-15 06:51:54
US-2015-147242,2022-05-15 05:49:20
US-2015-147662,2022-05-11 06:36:27
US-2015-147739,2022-05-12 01:14:03
US-2015-148817,2022-05-15 04:17:29
US-2015-149629,2022-05-13 14:56:59
US-2015-149692,2022-05-15 00:37:16
US-2015-150161,2022-05-14 12:50:52
US-2015-150231,2022-05-14 06:07:41
US-2015-150630,2022-05-14 17:52:00
US-2015-151407,2022-05-10 12:15:00
US-2015-151435,2022-05-10 13:06:54
US-2015-152128,2022-05-14 09:38:23
US-2015-153283,2022-05-11 11:07:48
US-2015-153374,2022-05-13 07:03:48
US-2015-153500,2022-05-14 05:38:24
US-2015-154389,2022-05-11 04:09:44
US-2015-155369,2022-05-12 07:15:51
US-2015-156496,2022-05-14 04:13:45
US-2015-156797,2022-05-12 19:08:06
US-2015-156867,2022-05-10 14:23:02
US-2015-157014,2022-05-11 16:03:03
US-2015-157154,2022-05-10 12:14:22
US-2015-158589,2022-05-13 13:47:32
US-2015-158911,2022-05-14 21:40:47
US-2015-159499,2022-05-13 08:08:18
US-2015-159513,2022-05-14 18:45:33
US-2015-159982,2022-05-13 00:05:36
US-2015-160150,2022-05-11 03:13:24
US-2015-160563,2022-05-11 06:02:42
US-2015-160857,2022-05-10 22:33:32
US-2015-161347,2022-05-13 06:02:22
US-2015-161466,2022-05-11 11:30:45
US-2015-161991,2022-05-12 03:17:49
US-2015-163279,2022-05-13 00:30:14
US-2015-163433,2022-05-14 18:39:22
US-2015-163685,2022-05-15 02:47:05
US-2015-163783,2022-05-12 07:52:39
US-2015-163825,2022-05-13 07:41:13
US-2015-164175,2022-05-14 18:55:44
US-2015-164238,2022-05-11 09:35:33
US-2015-164308,2022-05-13 21:32:40
US-2015-164357,2022-05-15 07:34:30
US-2015-164448,2022-05-14 15:16:50
US-2015-164966,2022-05-11 06:02:12
US-2015-165449,2022-05-13 01:22:46
US-2015-165512,2022-05-14 20:14:06
US-2015-165743,2022-05-13 14:11:05
US-2015-166520,2022-05-12 17:10:11
US-2015-167220,2022-05-14 19:39:01
US-2015-168704,2022-05-12 12:40:53
US-2015-168732,2022-05-11 09:08:21
US-2015-168914,2022-05-11 15:20:10
US-2015-168935,2022-05-10 17:48:03
US-2016-100405,2022-05-13 06:23:12
US-2016-100419,2022-05-12 16:23:25
US-2016-100461,2022-05-11 17:08:15
US-2016-100566,2022-05-15 03:19:41
US-2016-100720,2022-05-11 17:48:18
US-2016-100839,2022-05-10 12:14:27
US-2016-101196,2022-05-13 22:27:39
US-2016-101497,2022-05-13 17:19:26
US-2016-101616,2022-05-11 12:29:06
US-2016-102141,2022-05-11 22:02:30
US-2016-102232,2022-05-12 03:49:57
US-2016-102239,2022-05-11 02:07:30
US-2016-103646,2022-05-12 14:04:47
US-2016-103674,2022-05-14 14:41:36
US-2016-104794,2022-05-13 05:22:12
US-2016-104815,2022-05-11 23:27:13
US-2016-105452,2022-05-14 05:06:14
US-2016-105578,2022-05-13 01:05:22
US-2016-106313,2022-05-15 06:17:45
US-2016-106600,2022-05-14 12:18:50
US-2016-106677,2022-05-15 00:35:33
US-2016-107440,2022-05-12 01:39:41
US-2016-108098,2022-05-11 12:56:49
US-2016-108455,2022-05-12 06:05:22
US-2016-108497,2022-05-12 14:29:48
US-2016-108504,2022-05-12 04:34:10
US-2016-108637,2022-05-11 11:18:47
US-2016-108777,2022-05-14 09:32:14
US-2016-109260,2022-05-15 01:38:09
US-2016-110156,2022-05-12 06:33:31
US-2016-110170,2022-05-11 10:35:55
US-2016-111290,2022-05-11 23:10:29
US-2016-111528,2022-05-14 19:27:06
US-2016-111563,2022-05-13 17:15:22
US-2016-112396,2022-05-13 07:23:20
US-2016-112970,2022-05-14 08:38:21
US-2016-112977,2022-05-11 08:10:02
US-2016-113509,2022-05-13 01:48:29
US-2016-113649,2022-05-12 15:17:01
US-2016-113677,2022-05-14 01:06:57
US-2016-113985,2022-05-14 03:24:58
US-2016-114013,2022-05-11 10:16:36
US-2016-114174,2022-05-13 05:06:56
US-2016-114230,2022-05-10 20:56:53
US-2016-114293,2022-05-14 03:35:42
US-2016-114622,2022-05-10 20:57:49
US-2016-114776,2022-05-11 01:44:03
US-2016-114888,2022-05-15 04:00:54
US-2016-115441,2022-05-12 20:52:23
US-2016-115455,2022-05-11 00:26:30
US-2016-115819,2022-05-11 18:23:08
US-2016-115952,2022-05-12 15:21:19
US-2016-116365,2022-05-14 10:02:40
US-2016-116400,2022-05-14 13:21:58
US-2016-116442,2022-05-11 06:49:22
US-2016-116729,2022-05-11 09:56:29
US-2016-117037,2022-05-15 04:53:37
US-2016-117387,2022-05-11 10:26:13
US-2016-117541,2022-05-11 23:36:03
US-2016-117793,2022-05-12 14:42:52
US-2016-118780,2022-05-11 06:20:53
US-2016-119046,2022-05-10 19:34:46
US-2016-119270,2022-05-14 18:04:03
US-2016-119298,2022-05-13 02:09:34
US-2016-120460,2022-05-13 13:26:12
US-2016-120929,2022-05-14 03:43:32
US-2016-121013,2022-05-11 19:26:15
US-2016-122182,2022-05-13 06:34:14
US-2016-122245,2022-05-11 06:02:58
US-2016-123470,2022-05-13 09:37:58
US-2016-123610,2022-05-13 10:58:08
US-2016-123750,2022-05-12 00:58:05
US-2016-124163,2022-05-15 08:11:57
US-2016-125402,2022-05-13 19:56:50
US-2016-125969,2022-05-14 01:06:50
US-2016-126431,2022-05-12 19:20:11
US-2016-126452,2022-05-11 11:41:32
US-2016-126844,2022-05-14 07:21:55
US-2016-126893,2022-05-14 21:23:15
US-2016-127334,2022-05-15 05:52:02
US-2016-127425,2022-05-14 00:23:42
US-2016-127971,2022-05-15 05:19:50
US-2016-128195,2022-05-12 22:24:09
US-2016-128293,2022-05-10 19:31:57
US-2016-128678,2022-05-10 18:00:26
US-2016-128902,2022-05-12 03:45:41
US-2016-128909,2022-05-15 08:04:28
US-2016-129469,2022-05-15 03:54:09
US-2016-131058,2022-05-15 00:14:07
US-2016-131114,2022-05-12 05:20:56
US-2016-131149,2022-05-14 09:10:12
US-2016-131611,2022-05-12 02:49:12
US-2016-131674,2022-05-11 23:42:24
US-2016-131891,2022-05-14 00:19:34
US-2016-131912,2022-05-13 09:36:38
US-2016-132423,2022-05-15 02:07:06
US-2016-132577,2022-05-15 05:06:48
US-2016-132857,2022-05-11 16:41:02
US-2016-133508,2022-05-13 00:45:07
US-2016-133879,2022-05-13 11:33:57
US-2016-134369,2022-05-13 13:14:44
US-2016-134488,2022-05-12 00:52:30
US-2016-134656,2022-05-11 22:52:09
US-2016-134761,2022-05-11 07:15:24
US-2016-134908,2022-05-14 00:39:17
US-2016-135209,2022-05-12 07:04:44
US-2016-135720,2022-05-13 08:06:13
US-2016-135923,2022-05-11 17:40:13
US-2016-136581,2022-05-13 01:22:13
US-2016-137295,2022-05-12 15:19:14
US-2016-137547,2022-05-11 03:31:48
US-2016-138408,2022-05-10 13:14:46
US-2016-139087,2022-05-14 23:30:18
US-2016-139262,2022-05-10 15:33:07
US-2016-139388,2022-05-13 14:14:35
US-2016-139486,2022-05-13 02:08:26
US-2016-139710,2022-05-13 19:22:52
US-2016-140158,2022-05-15 07:56:19
US-2016-140172,2022-05-14 07:11:07
US-2016-140809,2022-05-12 19:38:52
US-2016-141264,2022-05-14 17:41:34
US-2016-141544,2022-05-12 06:06:03
US-2016-141880,2022-05-13 23:30:59
US-2016-142251,2022-05-14 09:27:04
US-2016-142685,2022-05-13 20:13:31
US-2016-143280,2022-05-10 13:00:02
US-2016-143448,2022-05-10 16:19:49
US-2016-143819,2022-05-12 18:04:32
US-2016-144057,2022-05-11 18:31:07
US-2016-144211,2022-05-12 04:48:40
US-2016-144351,2022-05-10 14:13:59
US-2016-144393,2022-05-14 20:01:19
US-2016-144477,2022-05-13 17:13:55
US-2016-144547,2022-05-13 08:56:16
US-2016-146066,2022-05-14 21:07:26
US-2016-146570,2022-05-11 06:14:53
US-2016-146710,2022-05-12 06:31:31
US-2016-146794,2022-05-11 03:18:34
US-2016-146857,2022-05-14 08:52:11
US-2016-147340,2022-05-11 03:32:08
US-2016-147711,2022-05-14 21:16:09
US-2016-147991,2022-05-11 21:27:55
US-2016-148110,2022-05-13 05:26:16
US-2016-148334,2022-05-11 03:45:57
US-2016-148803,2022-05-14 21:39:39
US-2016-148901,2022-05-12 19:12:24
US-2016-148957,2022-05-14 12:16:46
US-2016-149790,2022-05-14 03:07:09
US-2016-150035,2022-05-14 20:08:29
US-2016-150140,2022-05-11 12:26:17
US-2016-150147,2022-05-10 23:05:31
US-2016-150357,2022-05-11 22:58:39
US-2016-150567,2022-05-12 06:43:44
US-2016-150861,2022-05-15 05:09:53
US-2016-151260,2022-05-12 16:10:31
US-2016-151827,2022-05-13 01:01:52
US-2016-151862,2022-05-13 01:26:34
US-2016-152051,2022-05-12 04:46:39
US-2016-152373,2022-05-11 13:07:48
US-2016-152415,2022-05-13 06:26:10
US-2016-152835,2022-05-13 06:04:56
US-2016-153129,2022-05-14 22:17:50
US-2016-153815,2022-05-13 15:11:53
US-2016-154256,2022-05-15 03:00:32
US-2016-154361,2022-05-11 07:44:29
US-2016-155103,2022-05-13 22:47:01
US-2016-155173,2022-05-15 01:18:29
US-2016-155180,2022-05-13 17:52:13
US-2016-155404,2022-05-11 04:40:44
US-2016-155768,2022-05-13 09:38:15
US-2016-155971,2022-05-11 12:39:04
US-2016-156097,2022-05-11 20:27:18
US-2016-156692,2022-05-11 15:24:27
US-2016-156986,2022-05-13 17:34:50
US-2016-157308,2022-05-15 06:53:45
US-2016-157490,2022-05-13 09:13:03
US-2016-157728,2022-05-13 04:43:06
US-2016-157840,2022-05-14 09:21:07
US-2016-157945,2022-05-15 08:11:53
US-2016-158288,2022-05-11 09:29:30
US-2016-158309,2022-05-11 16:56:08
US-2016-158680,2022-05-11 06:34:14
US-2016-158708,2022-05-13 00:35:55
US-2016-159093,2022-05-12 14:14:27
US-2016-159415,2022-05-11 21:53:39
US-2016-159856,2022-05-10 22:47:04
US-2016-160206,2022-05-12 19:38:42
US-2016-160528,2022-05-11 12:57:00
US-2016-161396,2022-05-15 00:18:55
US-2016-161683,2022-05-15 01:19:29
US-2016-161844,2022-05-13 15:41:21
US-2016-162026,2022-05-15 03:43:43
US-2016-162103,2022-05-11 00:55:13
US-2016-162677,2022-05-13 01:00:31
US-2016-162852,2022-05-14 13:59:49
US-2016-162859,2022-05-12 09:48:45
US-2016-163258,2022-05-10 12:24:36
US-2016-163461,2022-05-12 22:55:42
US-2016-163538,2022-05-13 17:16:22
US-2016-163881,2022-05-15 01:20:52
US-2016-164189,2022-05-12 08:04:19
US-2016-164196,2022-05-13 09:20:21
US-2016-164588,2022-05-11 19:59:29
US-2016-164630,2022-05-13 23:11:29
US-2016-164945,2022-05-13 02:20:53
US-2016-165078,2022-05-11 12:16:22
US-2016-165505,2022-05-11 10:23:06
US-2016-166660,2022-05-11 17:01:46
US-2016-167339,2022-05-10 12:35:00
US-2016-167472,2022-05-12 16:01:48
US-2016-168095,2022-05-13 03:06:09
US-2016-168410,2022-05-11 10:00:00
US-2016-168620,2022-05-10 20:53:12
US-2016-169040,2022-05-13 11:47:39
US-2016-169369,2022-05-11 14:44:29
US-2017-100048,2022-05-14 19:56:10
US-2017-100209,2022-05-13 00:42:34
US-2017-100398,2022-05-15 05:35:46
US-2017-100482,2022-05-11 20:46:01
US-2017-100930,2022-05-13 09:23:46
US-2017-101518,2022-05-13 13:55:27
US-2017-101539,2022-05-14 17:37:59
US-2017-101721,2022-05-11 07:43:00
US-2017-101784,2022-05-10 18:38:03
US-2017-101840,2022-05-14 13:57:11
US-2017-102183,2022-05-13 02:36:03
US-2017-102288,2022-05-12 15:07:05
US-2017-102638,2022-05-10 19:13:59
US-2017-102890,2022-05-12 03:06:30
US-2017-102904,2022-05-12 17:49:58
US-2017-103226,2022-05-12 03:53:02
US-2017-103247,2022-05-13 15:01:17
US-2017-103814,2022-05-11 12:58:36
US-2017-103828,2022-05-11 23:26:38
US-2017-104094,2022-05-15 06:45:59
US-2017-104437,2022-05-11 00:20:24
US-2017-104451,2022-05-11 23:13:06
US-2017-104661,2022-05-13 18:20:43
US-2017-104955,2022-05-10 15:59:03
US-2017-105046,2022-05-13 07:35:08
US-2017-105389,2022-05-11 13:28:41
US-2017-105697,2022-05-11 23:22:53
US-2017-105830,2022-05-14 01:37:22
US-2017-105935,2022-05-14 11:36:35
US-2017-105998,2022-05-13 22:01:17
US-2017-106131,2022-05-11 17:15:11
US-2017-106145,2022-05-11 09:41:50
US-2017-106551,2022-05-13 07:26:26
US-2017-106579,2022-05-14 15:46:45
US-2017-106663,2022-05-11 02:17:16
US-2017-106705,2022-05-10 16:55:03
US-2017-106796,2022-05-11 06:02:11
US-2017-107272,2022-05-11 23:39:41
US-2017-107384,2022-05-12 10:58:13
US-2017-107636,2022-05-12 20:07:01
US-2017-107888,2022-05-14 03:08:02
US-2017-107979,2022-05-12 13:14:53
US-2017-108014,2022-05-13 02:56:56
US-2017-108063,2022-05-13 15:01:23
US-2017-108245,2022-05-14 13:27:35
US-2017-108315,2022-05-13 18:13:17
US-2017-108343,2022-05-13 22:33:20
US-2017-108700,2022-05-13 19:19:20
US-2017-109253,2022-05-14 18:43:14
US-2017-109316,2022-05-14 18:54:35
US-2017-109484,2022-05-11 01:06:43
US-2017-109582,2022-05-14 08:51:23
US-2017-109610,2022-05-11 02:54:07
US-2017-110149,2022-05-14 18:35:14
US-2017-110576,2022-05-11 21:16:24
US-2017-110604,2022-05-14 15:01:10
US-2017-110646,2022-05-11 13:18:51
US-2017-110989,2022-05-12 11:19:22
US-2017-110996,2022-05-13 06:01:23
US-2017-111024,2022-05-14 00:06:01
US-2017-111241,2022-05-15 00:12:43
US-2017-111423,2022-05-15 00:06:47
US-2017-111745,2022-05-11 01:01:32
US-2017-111920,2022-05-12 05:32:20
US-2017-112347,2022-05-10 16:55:57
US-2017-112613,2022-05-12 16:44:00
US-2017-112928,2022-05-14 13:20:24
US-2017-113201,2022-05-14 20:24:47
US-2017-113852,2022-05-15 00:15:18
US-2017-113992,2022-05-14 23:19:57
US-2017-114034,2022-05-10 13:44:19
US-2017-114356,2022-05-14 23:48:16
US-2017-114657,2022-05-10 14:39:22
US-2017-115252,2022-05-12 04:10:14
US-2017-115301,2022-05-13 03:33:58
US-2017-115595,2022-05-12 23:20:07
US-2017-115609,2022-05-13 13:28:24
US-2017-116491,2022-05-13 07:16:01
US-2017-116505,2022-05-11 14:12:33
US-2017-116652,2022-05-15 08:22:52
US-2017-116659,2022-05-12 17:29:20
US-2017-116701,2022-05-11 13:54:20
US-2017-116897,2022-05-14 17:57:39
US-2017-117247,2022-05-13 05:03:08
US-2017-117331,2022-05-11 00:35:31
US-2017-117450,2022-05-14 18:12:47
US-2017-117534,2022-05-13 04:23:59
US-2017-117723,2022-05-10 14:49:49
US-2017-118038,2022-05-14 15:08:44
US-2017-118087,2022-05-11 17:21:08
US-2017-118157,2022-05-13 16:59:01
US-2017-118535,2022-05-12 07:55:47
US-2017-118556,2022-05-14 13:04:56
US-2017-118598,2022-05-14 04:48:52
US-2017-118941,2022-05-13 05:54:12
US-2017-119039,2022-05-12 08:19:12
US-2017-119319,2022-05-12 01:06:47
US-2017-119438,2022-05-14 11:43:44
US-2017-119662,2022-05-13 16:26:08
US-2017-119816,2022-05-10 17:16:46
US-2017-120089,2022-05-14 19:23:14
US-2017-120147,2022-05-13 15:31:41
US-2017-120390,2022-05-11 13:22:57
US-2017-120418,2022-05-10 17:49:18
US-2017-120607,2022-05-14 08:24:40
US-2017-120649,2022-05-14 18:29:53
US-2017-120908,2022-05-11 12:20:00
US-2017-121251,2022-05-14 15:26:40
US-2017-122637,2022-05-14 21:02:18
US-2017-122672,2022-05-12 01:50:43
US-2017-122714,2022-05-15 08:46:45
US-2017-123204,2022-05-12 16:50:11
US-2017-123281,2022-05-13 18:33:28
US-2017-123463,2022-05-10 13:51:37
US-2017-123834,2022-05-13 11:08:53
US-2017-123862,2022-05-14 01:17:43
US-2017-124303,2022-05-13 11:58:09
US-2017-124779,2022-05-12 14:46:51
US-2017-124821,2022-05-14 22:05:39
US-2017-124926,2022-05-13 06:43:40
US-2017-124968,2022-05-10 16:35:41
US-2017-125213,2022-05-11 00:19:21
US-2017-125647,2022-05-13 14:05:01
US-2017-125717,2022-05-11 07:07:04
US-2017-125808,2022-05-15 06:47:39
US-2017-126053,2022-05-11 03:01:47
US-2017-126060,2022-05-13 08:03:05
US-2017-126081,2022-05-15 03:40:53
US-2017-126179,2022-05-14 06:08:40
US-2017-127292,2022-05-12 23:52:15
US-2017-127341,2022-05-14 14:48:34
US-2017-127719,2022-05-12 17:01:59
US-2017-128118,2022-05-14 23:44:42
US-2017-128398,2022-05-11 14:14:41
US-2017-128447,2022-05-14 07:04:26
US-2017-128832,2022-05-15 05:46:29
US-2017-128951,2022-05-14 09:49:47
US-2017-129203,2022-05-14 04:16:50
US-2017-129224,2022-05-14 03:56:46
US-2017-129441,2022-05-14 00:55:21
US-2017-129777,2022-05-14 00:14:50
US-2017-130603,2022-05-14 03:40:27
US-2017-130687,2022-05-13 14:04:44
US-2017-130953,2022-05-13 07:37:15
US-2017-131583,2022-05-15 01:44:53
US-2017-131849,2022-05-12 02:26:55
US-2017-131961,2022-05-13 21:41:49
US-2017-132031,2022-05-12 02:17:04
US-2017-132059,2022-05-11 03:41:28
US-2017-132206,2022-05-12 07:29:46
US-2017-132220,2022-05-14 12:45:32
US-2017-132297,2022-05-10 19:00:14
US-2017-132381,2022-05-14 15:56:22
US-2017-132444,2022-05-13 15:47:29
US-2017-132675,2022-05-14 23:21:32
US-2017-132927,2022-05-10 14:55:56
US-2017-133081,2022-05-12 02:06:22
US-2017-133200,2022-05-11 16:17:58
US-2017-133312,2022-05-12 00:48:36
US-2017-133361,2022-05-14 06:40:08
US-2017-133781,2022-05-12 00:31:30
US-2017-134481,2022-05-12 23:58:19
US-2017-134642,2022-05-10 21:12:46
US-2017-135013,2022-05-11 22:34:03
US-2017-135062,2022-05-14 14:07:01
US-2017-135230,2022-05-14 04:51:33
US-2017-135503,2022-05-11 02:54:01
US-2017-135986,2022-05-14 09:26:53
US-2017-136189,2022-05-12 05:18:27
US-2017-136679,2022-05-11 03:51:20
US-2017-136707,2022-05-11 10:32:33
US-2017-136721,2022-05-13 06:49:05
US-2017-136784,2022-05-11 22:24:16
US-2017-136868,2022-05-10 20:46:08
US-2017-137491,2022-05-15 04:54:33
US-2017-138086,2022-05-10 20:00:31
US-2017-139465,2022-05-15 05:19:37
US-2017-139577,2022-05-12 13:51:50
US-2017-139647,2022-05-12 03:13:52
US-2017-139955,2022-05-14 21:33:30
US-2017-139969,2022-05-14 22:10:58
US-2017-140074,2022-05-14 19:02:49
US-2017-140312,2022-05-13 04:35:24
US-2017-140907,2022-05-15 04:40:20
US-2017-141509,2022-05-10 14:00:52
US-2017-141558,2022-05-12 04:38:55
US-2017-141677,2022-05-14 03:17:14
US-2017-141698,2022-05-13 23:38:14
US-2017-141852,2022-05-14 08:45:40
US-2017-141943,2022-05-14 11:16:34
US-2017-142188,2022-05-13 19:06:56
US-2017-142573,2022-05-15 06:48:19
US-2017-143028,2022-05-10 22:48:11
US-2017-143175,2022-05-11 23:57:25
US-2017-143770,2022-05-13 15:00:10
US-2017-144582,2022-05-10 12:57:22
US-2017-145366,2022-05-13 22:07:15
US-2017-145597,2022-05-11 15:54:32
US-2017-145863,2022-05-13 06:58:09
US-2017-146213,2022-05-10 17:00:56
US-2017-146416,2022-05-12 23:02:21
US-2017-146822,2022-05-12 02:04:09
US-2017-146878,2022-05-13 00:14:40
US-2017-146906,2022-05-14 14:38:15
US-2017-147221,2022-05-14 13:40:35
US-2017-147655,2022-05-13 15:56:10
US-2017-147669,2022-05-14 20:41:14
US-2017-147886,2022-05-15 06:56:41
US-2017-147984,2022-05-11 23:15:05
US-2017-147998,2022-05-10 15:21:26
US-2017-148054,2022-05-14 13:57:50
US-2017-148362,2022-05-13 15:29:47
US-2017-148551,2022-05-10 14:17:50
US-2017-148768,2022-05-11 06:26:23
US-2017-148831,2022-05-14 18:11:07
US-2017-148866,2022-05-12 07:17:45
US-2017-149006,2022-05-14 21:03:08
US-2017-149510,2022-05-11 12:33:53
US-2017-150070,2022-05-12 09:28:12
US-2017-150595,2022-05-14 20:28:43
US-2017-150847,2022-05-14 05:55:36
US-2017-151127,2022-05-13 20:54:03
US-2017-151316,2022-05-14 08:20:47
US-2017-152002,2022-05-13 03:41:47
US-2017-152366,2022-05-11 05:41:48
US-2017-152380,2022-05-14 10:36:34
US-2017-152492,2022-05-13 16:20:05
US-2017-152569,2022-05-10 13:43:06
US-2017-152842,2022-05-15 05:17:24
US-2017-152898,2022-05-12 19:45:38
US-2017-153255,2022-05-13 21:33:58
US-2017-153633,2022-05-12 19:15:50
US-2017-153948,2022-05-14 13:58:38
US-2017-154851,2022-05-13 20:15:54
US-2017-154872,2022-05-14 13:46:14
US-2017-155299,2022-05-10 22:29:02
US-2017-155425,2022-05-10 17:42:25
US-2017-155866,2022-05-10 19:56:35
US-2017-155999,2022-05-13 05:04:02
US-2017-156083,2022-05-10 22:05:28
US-2017-156356,2022-05-13 16:42:24
US-2017-156909,2022-05-12 11:52:59
US-2017-157224,2022-05-13 10:03:32
US-2017-157896,2022-05-13 14:01:02
US-2017-158218,2022-05-13 18:07:54
US-2017-158505,2022-05-13 20:41:15
US-2017-158512,2022-05-12 07:47:02
US-2017-158526,2022-05-12 07:41:20
US-2017-158946,2022-05-12 05:59:36
US-2017-159205,2022-05-14 13:06:08
US-2017-159562,2022-05-12 22:36:51
US-2017-160143,2022-05-12 18:46:40
US-2017-160465,2022-05-13 16:00:38
US-2017-160759,2022-05-15 04:53:08
US-2017-160836,2022-05-12 22:47:46
US-2017-161193,2022-05-12 03:02:47
US-2017-161935,2022-05-11 04:38:02
US-2017-162068,2022-05-15 01:29:12
US-2017-162124,2022-05-11 14:03:07
US-2017-162208,2022-05-11 23:59:57
US-2017-162558,2022-05-14 11:23:51
US-2017-162670,2022-05-11 03:19:59
US-2017-163195,2022-05-11 00:35:34
US-2017-163300,2022-05-13 13:38:05
US-2017-163657,2022-05-12 12:59:32
US-2017-163790,2022-05-13 20:47:01
US-2017-164056,2022-05-13 06:36:16
US-2017-164147,2022-05-13 22:33:17
US-2017-165344,2022-05-14 23:32:47
US-2017-165358,2022-05-11 04:00:00
US-2017-165456,2022-05-10 23:49:15
US-2017-165869,2022-05-10 16:02:42
US-2017-165953,2022-05-13 18:16:29
US-2017-166037,2022-05-14 05:16:03
US-2017-166233,2022-05-13 15:40:58
US-2017-166324,2022-05-15 03:18:35
US-2017-166394,2022-05-11 21:58:43
US-2017-166611,2022-05-14 03:34:53
US-2017-166688,2022-05-14 22:10:14
US-2017-167318,2022-05-14 06:28:51
US-2017-167402,2022-05-14 00:22:35
US-2017-167570,2022-05-15 00:02:58
US-2017-167920,2022-05-13 06:59:56
US-2017-168116,2022-05-13 11:39:18
US-2017-168613,2022-05-11 15:29:51
US-2017-168690,2022-05-13 09:22:58
US-2017-168802,2022-05-12 20:04:31
US-2017-169320,2022-05-14 20:57:45
US-2017-169488,2022-05-13 00:10:01
US-2017-169502,2022-05-10 17:57:03
US-2017-169551,2022-05-13 06:43:36
